Unnamed: 0,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,Unnamed: 17,elem_in_site_order,elem_by_formula_order,A1,A2,B1,B2,X
68,-4.058080245,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Sb: 0.1}, {Element Te: 0.6}, {Element Pb: 0.1}]","[Element Sc, Element Cr, Element Sb, Element Te, Element Pb]",-46.72729576,Sc1Cr1Sb1Te6Pb1,2.7488,0,10,3,0,"[162.0, 130.0, 159.0, 160.0, 175.0]","[15.0, 7.23, 18.4, 20.5, 18.3]","[148.0, 122.0, 140.0, 136.0, 144.0]","[142.28, 78.4, 42.2, 37.0, 47.1]","[0.188, 0.6659999999999999, 1.046, 1.9708759999999999, 0.35674316]","[21, 24, 51, 52, 82]",,"['Sc', 'Cr', 'Te']","['Sc', 'Cr', 'Sb', 'Te', 'Pb']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}",{},{}
69,-3.886836475,"[{Element Zr: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Pb: 0.1}]","[Element Zr, Element Cr, Element Ge, Element Te, Element Pb]",-49.26335952,Zr1Cr1Ge1Te6Pb1,2.7563,1,4,4,0,"[160.0, 130.0, 137.0, 160.0, 175.0]","[14.1, 7.23, 13.6, 20.5, 18.3]","[154.0, 122.0, 121.0, 136.0, 144.0]","[121.0, 78.4, 39.43, 37.0, 47.1]","[0.426, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.35674316]","[40, 24, 32, 52, 82]",,"['Zr', 'Cr', 'Ge', 'Ge', 'Te']","['Zr', 'Cr', 'Ge', 'Te', 'Pb']","{'atomic_rad': 160.0, 'atomic_vol': 14.1, 'covalent_rad': 154.0, 'dipole': 121.0, 'eaffinity': 0.426, 'num_electrons': 40}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
70,-3.436473975,"[{Element Zr: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Sb: 0.1}, {Element Te: 0.6}]","[Element Zr, Element Cr, Element Si, Element Sb, Element Te]",-50.02831834,Zr1Cr1Si1Sb1Te6,3.0109,1,4,4,0,"[160.0, 130.0, 132.0, 159.0, 160.0]","[14.1, 7.23, 12.1, 18.4, 20.5]","[154.0, 122.0, 115.99999999999999, 140.0, 136.0]","[121.0, 78.4, 37.31, 42.2, 37.0]","[0.426, 0.6659999999999999, 1.3895211, 1.046, 1.9708759999999999]","[40, 24, 14, 51, 52]",,"['Zr', 'Cr', 'Si', 'Si', 'Te']","['Zr', 'Cr', 'Si', 'Sb', 'Te']","{'atomic_rad': 160.0, 'atomic_vol': 14.1, 'covalent_rad': 154.0, 'dipole': 121.0, 'eaffinity': 0.426, 'num_electrons': 40}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
71,-3.990649535,"[{Element Hf: 0.1}, {Element Cr: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Hf, Element Cr, Element Si, Element Te]",-53.28684255,Hf1Cr1Si2Te6,2.7863,0,4,4,0,"[167.0, 130.0, 132.0, 160.0]","[13.6, 7.23, 12.1, 20.5]","[152.0, 122.0, 115.99999999999999, 136.0]","[109.0, 78.4, 37.31, 37.0]","[0.013999999999999999, 0.6659999999999999, 1.3895211, 1.9708759999999999]","[72, 24, 14, 52]",,"['Hf', 'Cr', 'Si', 'Si', 'Te']","['Hf', 'Cr', 'Si', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
72,-4.537093,"[{Element Hf: 0.1}, {Element Al: 0.1}, {Element Cr: 0.1}, {Element Sb: 0.1}, {Element Te: 0.6}]","[Element Hf, Element Al, Element Cr, Element Sb, Element Te]",-50.85841749,Hf1Al1Cr1Sb1Te6,2.8088,1,10,4,0,"[167.0, 143.0, 130.0, 159.0, 160.0]","[13.6, 10.0, 7.23, 18.4, 20.5]","[152.0, 126.0, 122.0, 140.0, 136.0]","[109.0, 46.0, 78.4, 42.2, 37.0]","[0.013999999999999999, 0.43283, 0.6659999999999999, 1.046, 1.9708759999999999]","[72, 13, 24, 51, 52]",,"['Hf', 'Cr', 'Te']","['Hf', 'Al', 'Cr', 'Sb', 'Te']","{'atomic_rad': 167.0, 'atomic_vol': 13.6, 'covalent_rad': 152.0, 'dipole': 109.0, 'eaffinity': 0.013999999999999999, 'num_electrons': 72}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}",{},{}
73,-3.69725928,"[{Element Zr: 0.1}, {Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element Pb: 0.1}]","[Element Zr, Element Cr, Element Si, Element Te, Element Pb]",-49.87640261,Zr1Cr1Si1Te6Pb1,2.7956,1,4,4,0,"[160.0, 130.0, 132.0, 160.0, 175.0]","[14.1, 7.23, 12.1, 20.5, 18.3]","[154.0, 122.0, 115.99999999999999, 136.0, 144.0]","[121.0, 78.4, 37.31, 37.0, 47.1]","[0.426, 0.6659999999999999, 1.3895211, 1.9708759999999999, 0.35674316]","[40, 24, 14, 52, 82]",,"['Zr', 'Cr', 'Si', 'Si', 'Te']","['Zr', 'Cr', 'Si', 'Te', 'Pb']","{'atomic_rad': 160.0, 'atomic_vol': 14.1, 'covalent_rad': 154.0, 'dipole': 121.0, 'eaffinity': 0.426, 'num_electrons': 40}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
74,-3.406773187,"[{Element Sc: 0.1}, {Element Cr: 0.1}, {Element Sb: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Sc, Element Cr, Element Sb, Element Te, Element P]",-47.77072281,Sc1Cr1Sb1Te6P1,3.0088,1,10,3,0,"[162.0, 130.0, 159.0, 160.0, 128.0]","[15.0, 7.23, 18.4, 20.5, 17.0]","[148.0, 122.0, 140.0, 136.0, 111.00000000000001]","[142.28, 78.4, 42.2, 37.0, 24.93]","[0.188, 0.6659999999999999, 1.046, 1.9708759999999999, 0.746607]","[21, 24, 51, 52, 15]",,"['Sc', 'Cr', 'P', 'P', 'Te']","['Sc', 'Cr', 'Sb', 'Te', 'P']","{'atomic_rad': 162.0, 'atomic_vol': 15.0, 'covalent_rad': 148.0, 'dipole': 142.28, 'eaffinity': 0.188, 'num_electrons': 21}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
75,-3.34055438,"[{Element Zr: 0.1}, {Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element As: 0.1}]","[Element Zr, Element Cr, Element Ge, Element Te, Element As]",-49.66008774,Zr1Cr1Ge1Te6As1,3.0108,0,4,4,0,"[160.0, 130.0, 137.0, 160.0, 139.0]","[14.1, 7.23, 13.6, 20.5, 13.1]","[154.0, 122.0, 121.0, 136.0, 121.0]","[121.0, 78.4, 39.43, 37.0, 29.8]","[0.426, 0.6659999999999999, 1.232712, 1.9708759999999999, 0.804]","[40, 24, 32, 52, 33]",,"['Zr', 'Cr', 'Ge', 'Ge', 'Te']","['Zr', 'Cr', 'Ge', 'Te', 'As']","{'atomic_rad': 160.0, 'atomic_vol': 14.1, 'covalent_rad': 154.0, 'dipole': 121.0, 'eaffinity': 0.426, 'num_electrons': 40}","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
76,-0.850525227,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Ag, Element Ge, Element Te, Element P]",-42.20599556,Cr1Ag1Ge1Te6P1,2.6231,1,4,11,0,"[130.0, 144.0, 137.0, 160.0, 128.0]","[7.23, 10.3, 13.6, 20.5, 17.0]","[122.0, 128.0, 121.0, 136.0, 111.00000000000001]","[78.4, 52.5, 39.43, 37.0, 24.93]","[0.6659999999999999, 1.3019999999999998, 1.232712, 1.9708759999999999, 0.746607]","[24, 47, 32, 52, 15]",,"['Cr', 'Ag', 'Ge', 'P', 'Te']","['Cr', 'Ag', 'Ge', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 144.0, 'atomic_vol': 10.3, 'covalent_rad': 128.0, 'dipole': 52.5, 'eaffinity': 1.3019999999999998, 'num_electrons': 47}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
77,-0.81232331,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Ag, Element Ge, Element Te]",-41.3807455,Cr1Ag1Ge2Te6,2.4821,0,4,11,0,"[130.0, 144.0, 137.0, 160.0]","[7.23, 10.3, 13.6, 20.5]","[122.0, 128.0, 121.0, 136.0]","[78.4, 52.5, 39.43, 37.0]","[0.6659999999999999, 1.3019999999999998, 1.232712, 1.9708759999999999]","[24, 47, 32, 52]",,"['Cr', 'Ag', 'Ge', 'Ge', 'Te']","['Cr', 'Ag', 'Ge', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 144.0, 'atomic_vol': 10.3, 'covalent_rad': 128.0, 'dipole': 52.5, 'eaffinity': 1.3019999999999998, 'num_electrons': 47}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
78,-0.78291796,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Sn: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Ag, Element Sn, Element Ge, Element Te]",-40.73799139,Cr1Ag1Sn1Ge1Te6,2.5831,1,4,11,0,"[130.0, 144.0, 162.0, 137.0, 160.0]","[7.23, 10.3, 16.3, 13.6, 20.5]","[122.0, 128.0, 140.0, 121.0, 136.0]","[78.4, 52.5, 42.4, 39.43, 37.0]","[0.6659999999999999, 1.3019999999999998, 1.112067, 1.232712, 1.9708759999999999]","[24, 47, 50, 32, 52]",,"['Cr', 'Ag', 'Ge', 'Ge', 'Te']","['Cr', 'Ag', 'Sn', 'Ge', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 144.0, 'atomic_vol': 10.3, 'covalent_rad': 128.0, 'dipole': 52.5, 'eaffinity': 1.3019999999999998, 'num_electrons': 47}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
79,-0.817511987,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Sn: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Ag, Element Sn, Element Te, Element P]",-41.55963356,Cr1Ag1Sn1Te6P1,2.8261,0,4,11,0,"[130.0, 144.0, 162.0, 160.0, 128.0]","[7.23, 10.3, 16.3, 20.5, 17.0]","[122.0, 128.0, 140.0, 136.0, 111.00000000000001]","[78.4, 52.5, 42.4, 37.0, 24.93]","[0.6659999999999999, 1.3019999999999998, 1.112067, 1.9708759999999999, 0.746607]","[24, 47, 50, 52, 15]",,"['Cr', 'Ag', 'P', 'P', 'Te']","['Cr', 'Ag', 'Sn', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 144.0, 'atomic_vol': 10.3, 'covalent_rad': 128.0, 'dipole': 52.5, 'eaffinity': 1.3019999999999998, 'num_electrons': 47}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
80,-0.80307472,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Sn: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Ag, Element Sn, Element Te]",-40.14479939,Cr1Ag1Sn2Te6,2.6013,0,4,11,0,"[130.0, 144.0, 162.0, 160.0]","[7.23, 10.3, 16.3, 20.5]","[122.0, 128.0, 140.0, 136.0]","[78.4, 52.5, 42.4, 37.0]","[0.6659999999999999, 1.3019999999999998, 1.112067, 1.9708759999999999]","[24, 47, 50, 52]",,"['Cr', 'Ag', 'Te']","['Cr', 'Ag', 'Sn', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 144.0, 'atomic_vol': 10.3, 'covalent_rad': 128.0, 'dipole': 52.5, 'eaffinity': 1.3019999999999998, 'num_electrons': 47}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}",{},{}
81,-0.733075704,"[{Element Cr: 0.1}, {Element Ag: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Ag, Element Te, Element P]",-42.87559418,Cr1Ag1Te6P2,3.0071,0,4,11,0,"[130.0, 144.0, 160.0, 128.0]","[7.23, 10.3, 20.5, 17.0]","[122.0, 128.0, 136.0, 111.00000000000001]","[78.4, 52.5, 37.0, 24.93]","[0.6659999999999999, 1.3019999999999998, 1.9708759999999999, 0.746607]","[24, 47, 52, 15]",,"['Cr', 'Ag', 'P', 'P', 'Te']","['Cr', 'Ag', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 144.0, 'atomic_vol': 10.3, 'covalent_rad': 128.0, 'dipole': 52.5, 'eaffinity': 1.3019999999999998, 'num_electrons': 47}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
82,-0.841968677,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Mo: 0.1}, {Element P: 0.1}]","[Element Cr, Element Ge, Element Te, Element Mo, Element P]",-50.29970387,Cr1Ge1Te6Mo1P1,5.015,0,4,6,0,"[130.0, 137.0, 160.0, 139.0, 128.0]","[7.23, 13.6, 20.5, 9.4, 17.0]","[122.0, 121.0, 136.0, 138.0, 111.00000000000001]","[78.4, 39.43, 37.0, 72.5, 24.93]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.748, 0.746607]","[24, 32, 52, 42, 15]",,"['Cr', 'Mo', 'Ge', 'P', 'Te']","['Cr', 'Ge', 'Te', 'Mo', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 139.0, 'atomic_vol': 9.4, 'covalent_rad': 138.0, 'dipole': 72.5, 'eaffinity': 0.748, 'num_electrons': 42}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
83,-0.949384307,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Au: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Au]",-42.74693398,Cr1Ge1Te6P1Au1,2.6923,0,4,11,0,"[130.0, 137.0, 160.0, 128.0, 146.0]","[7.23, 13.6, 20.5, 17.0, 10.2]","[122.0, 121.0, 136.0, 111.00000000000001, 124.0]","[78.4, 39.43, 37.0, 24.93, 36.1]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 2.30863]","[24, 32, 52, 15, 79]",,"['Cr', 'Au', 'Ge', 'P', 'Te']","['Cr', 'Ge', 'Te', 'P', 'Au']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 146.0, 'atomic_vol': 10.2, 'covalent_rad': 124.0, 'dipole': 36.1, 'eaffinity': 2.30863, 'num_electrons': 79}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
84,-1.923810917,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Ir: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Ir]",-49.311373,Cr1Ge1Te6P1Ir1,2.5997,1,4,9,0,"[130.0, 137.0, 160.0, 128.0, 136.0]","[7.23, 13.6, 20.5, 17.0, 8.54]","[122.0, 121.0, 136.0, 111.00000000000001, 122.0]","[78.4, 39.43, 37.0, 24.93, 51.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 1.5638]","[24, 32, 52, 15, 77]",,"['Cr', 'Ir', 'Ge', 'P', 'Te']","['Cr', 'Ge', 'Te', 'P', 'Ir']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 136.0, 'atomic_vol': 8.54, 'covalent_rad': 122.0, 'dipole': 51.0, 'eaffinity': 1.5638, 'num_electrons': 77}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
85,-0.959131842,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Os: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Os]",-50.70264977,Cr1Ge1Te6P1Os1,3.0118,0,4,8,0,"[130.0, 137.0, 160.0, 128.0, 135.0]","[7.23, 13.6, 20.5, 17.0, 8.43]","[122.0, 121.0, 136.0, 111.00000000000001, 129.0]","[78.4, 39.43, 37.0, 24.93, 57.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 1.1]","[24, 32, 52, 15, 76]",,"['Cr', 'Os', 'Ge', 'P', 'Te']","['Cr', 'Ge', 'Te', 'P', 'Os']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 135.0, 'atomic_vol': 8.43, 'covalent_rad': 129.0, 'dipole': 57.0, 'eaffinity': 1.1, 'num_electrons': 76}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
